contrat_id,client_id,produit_id,type_produit,date_souscription,date_effet,date_echeance,prime_mensuelle,capital_assure,franchise,statut,mode_paiement,loaded_at
CTR_011377,CLI_004614,PROD_Épargne_02,Épargne,2023-02-03,2023-02-03,2028-01-08,495.36,96524.31,0,Actif,Prélèvement,2026-02-15 18:34:26.664514
CTR_011378,CLI_004615,PROD_Auto_04,Auto,2024-03-09,2024-03-09,2028-02-17,69.99,44609.76,300,Actif,Virement,2026-02-15 18:34:26.665319
CTR_011379,CLI_004615,PROD_Vie_01,Vie,2022-08-10,2022-08-10,2024-07-30,492.94,245559.76,0,Actif,Prélèvement,2026-02-15 18:34:26.665596
CTR_011380,CLI_004615,PROD_Auto_02,Auto,2022-12-31,2022-12-31,2025-12-15,110.85,21347.33,300,Résilié,Carte,2026-02-15 18:34:26.665767
CTR_011381,CLI_004615,PROD_Santé_02,Santé,2024-08-27,2024-08-27,2027-08-12,140.78,0.0,0,Actif,Prélèvement,2026-02-15 18:34:26.665923
CTR_011382,CLI_004616,PROD_Vie_03,Vie,2024-03-21,2024-03-21,2026-03-11,257.06,273704.52,0,Actif,Carte,2026-02-15 18:34:26.666558
CTR_011383,CLI_004616,PROD_Habitation_04,Habitation,2023-05-12,2023-05-12,2026-04-26,53.25,283832.74,500,Actif,Prélèvement,2026-02-15 18:34:26.666821
CTR_011384,CLI_004616,PROD_Auto_01,Auto,2023-05-03,2023-05-03,2028-04-06,50.21,25248.59,300,Actif,Prélèvement,2026-02-15 18:34:26.667057
CTR_011385,CLI_004616,PROD_Auto_04,Auto,2024-10-28,2024-10-28,2028-10-07,141.9,32470.34,1000,Actif,Carte,2026-02-15 18:34:26.667537
CTR_011386,CLI_004617,PROD_Auto_01,Auto,2024-03-12,2024-03-12,2028-02-20,34.52,37695.87,200,Actif,Virement,2026-02-15 18:34:26.668786
CTR_011387,CLI_004617,PROD_Habitation_02,Habitation,2024-08-25,2024-08-25,2025-08-20,92.23,143806.11,1000,Résilié,Carte,2026-02-15 18:34:26.669133
CTR_011388,CLI_004617,PROD_Épargne_05,Épargne,2024-07-05,2024-07-05,2025-06-30,548.27,57328.78,0,Résilié,Virement,2026-02-15 18:34:26.669415
CTR_011389,CLI_004617,PROD_Épargne_04,Épargne,2024-03-28,2024-03-28,2028-03-07,365.76,93874.88,0,Actif,Carte,2026-02-15 18:34:26.669667
CTR_011390,CLI_004618,PROD_Épargne_03,Épargne,2023-12-15,2023-12-15,2024-12-09,589.84,23507.65,0,Actif,Carte,2026-02-15 18:34:26.670768
CTR_011391,CLI_004618,PROD_Auto_02,Auto,2024-10-20,2024-10-20,2027-10-05,94.14,30756.42,1000,Actif,Prélèvement,2026-02-15 18:34:26.671185
CTR_011392,CLI_004618,PROD_Vie_02,Vie,2024-12-24,2024-12-24,2029-11-28,477.69,245993.27,0,Actif,Carte,2026-02-15 18:34:26.671514
CTR_011393,CLI_004618,PROD_Vie_05,Vie,2024-02-19,2024-02-19,2028-01-29,269.15,153718.34,0,Actif,Carte,2026-02-15 18:34:26.671741
CTR_011394,CLI_004619,PROD_Épargne_04,Épargne,2022-10-02,2022-10-02,2027-09-06,812.39,42976.22,0,Actif,Carte,2026-02-15 18:34:26.672595
CTR_011395,CLI_004620,PROD_Vie_04,Vie,2024-03-22,2024-03-22,2025-03-17,175.26,196639.24,0,Actif,Virement,2026-02-15 18:34:26.673345
CTR_011396,CLI_004620,PROD_Santé_02,Santé,2024-05-21,2024-05-21,2027-05-06,65.05,0.0,0,Actif,Virement,2026-02-15 18:34:26.673557
CTR_011397,CLI_004620,PROD_Épargne_03,Épargne,2024-01-26,2024-01-26,2027-01-10,762.61,31594.41,0,Résilié,Prélèvement,2026-02-15 18:34:26.673780
CTR_011398,CLI_004620,PROD_Habitation_03,Habitation,2023-10-13,2023-10-13,2026-09-27,38.33,255636.85,300,Actif,Virement,2026-02-15 18:34:26.673985
CTR_011399,CLI_004621,PROD_Auto_02,Auto,2024-07-09,2024-07-09,2027-06-24,102.62,38268.3,500,Actif,Virement,2026-02-15 18:34:26.674693
CTR_011400,CLI_004621,PROD_Habitation_03,Habitation,2024-09-26,2024-09-26,2028-09-05,87.28,208138.43,300,Actif,Prélèvement,2026-02-15 18:34:26.674966
CTR_011401,CLI_004621,PROD_Santé_01,Santé,2024-12-01,2024-12-01,2027-11-16,168.83,0.0,0,Résilié,Carte,2026-02-15 18:34:26.675147
CTR_011402,CLI_004622,PROD_Habitation_03,Habitation,2024-12-21,2024-12-21,2026-12-11,93.19,224049.34,1000,Actif,Prélèvement,2026-02-15 18:34:26.675777
CTR_011403,CLI_004623,PROD_Habitation_05,Habitation,2024-07-28,2024-07-28,2029-07-02,32.84,252918.2,500,Actif,Prélèvement,2026-02-15 18:34:26.676314
CTR_011404,CLI_004623,PROD_Auto_04,Auto,2024-09-01,2024-09-01,2028-08-11,64.47,43565.64,1000,Résilié,Prélèvement,2026-02-15 18:34:26.676511
CTR_011405,CLI_004623,PROD_Habitation_05,Habitation,2024-12-10,2024-12-10,2029-11-14,76.62,202305.9,300,Actif,Prélèvement,2026-02-15 18:34:26.676711
CTR_011406,CLI_004623,PROD_Auto_05,Auto,2024-06-15,2024-06-15,2028-05-25,104.06,16260.93,1000,Actif,Carte,2026-02-15 18:34:26.676928
CTR_011407,CLI_004624,PROD_Auto_02,Auto,2023-06-30,2023-06-30,2025-06-19,103.29,16337.8,300,Actif,Prélèvement,2026-02-15 18:34:26.677460
CTR_011408,CLI_004624,PROD_Vie_01,Vie,2024-05-31,2024-05-31,2029-05-05,359.45,57758.43,0,Actif,Carte,2026-02-15 18:34:26.677661
CTR_011409,CLI_004624,PROD_Vie_05,Vie,2023-12-31,2023-12-31,2024-12-25,138.3,429329.28,0,Résilié,Carte,2026-02-15 18:34:26.677849
CTR_011410,CLI_004625,PROD_Épargne_01,Épargne,2024-09-12,2024-09-12,2027-08-28,161.81,22203.28,0,Résilié,Prélèvement,2026-02-15 18:34:26.678463
CTR_011411,CLI_004626,PROD_Auto_05,Auto,2024-05-24,2024-05-24,2027-05-09,128.37,32156.35,1000,Actif,Virement,2026-02-15 18:34:26.679085
CTR_011412,CLI_004626,PROD_Auto_04,Auto,2024-06-01,2024-06-01,2028-05-11,149.25,20679.55,1000,Actif,Carte,2026-02-15 18:34:26.679256
CTR_011413,CLI_004626,PROD_Épargne_02,Épargne,2024-10-31,2024-10-31,2028-10-10,947.54,73070.93,0,Actif,Prélèvement,2026-02-15 18:34:26.679408
CTR_011414,CLI_004626,PROD_Santé_03,Santé,2024-04-15,2024-04-15,2027-03-31,103.22,0.0,0,Actif,Prélèvement,2026-02-15 18:34:26.679621
CTR_011415,CLI_004627,PROD_Santé_02,Santé,2024-07-22,2024-07-22,2028-07-01,96.62,0.0,0,Résilié,Prélèvement,2026-02-15 18:34:26.680306
CTR_011416,CLI_004627,PROD_Vie_03,Vie,2024-06-07,2024-06-07,2026-05-28,171.72,62445.62,0,Résilié,Carte,2026-02-15 18:34:26.680480
CTR_011417,CLI_004627,PROD_Santé_04,Santé,2023-03-30,2023-03-30,2025-03-19,111.38,0.0,0,Actif,Virement,2026-02-15 18:34:26.680689
CTR_011418,CLI_004628,PROD_Habitation_04,Habitation,2024-09-26,2024-09-26,2028-09-05,28.43,279400.98,500,Actif,Carte,2026-02-15 18:34:26.681318
CTR_011419,CLI_004628,PROD_Habitation_03,Habitation,2024-12-01,2024-12-01,2029-11-05,62.03,91446.02,300,Actif,Virement,2026-02-15 18:34:26.681533
CTR_011420,CLI_004628,PROD_Épargne_03,Épargne,2024-11-07,2024-11-07,2027-10-23,693.98,85776.83,0,Résilié,Virement,2026-02-15 18:34:26.681725
CTR_011421,CLI_004628,PROD_Vie_03,Vie,2024-11-28,2024-11-28,2025-11-23,352.2,54251.84,0,Actif,Prélèvement,2026-02-15 18:34:26.681851
CTR_011422,CLI_004629,PROD_Santé_01,Santé,2024-07-17,2024-07-17,2027-07-02,183.81,0.0,0,Actif,Prélèvement,2026-02-15 18:34:26.682348
CTR_011423,CLI_004629,PROD_Santé_03,Santé,2024-12-28,2024-12-28,2026-12-18,188.19,0.0,0,Résilié,Prélèvement,2026-02-15 18:34:26.682592
CTR_011424,CLI_004629,PROD_Vie_05,Vie,2024-08-27,2024-08-27,2025-08-22,183.17,64425.09,0,Actif,Carte,2026-02-15 18:34:26.682773
CTR_011425,CLI_004629,PROD_Épargne_02,Épargne,2024-02-26,2024-02-26,2028-02-05,663.18,55110.06,0,Actif,Virement,2026-02-15 18:34:26.683048
CTR_011426,CLI_004630,PROD_Vie_05,Vie,2022-11-07,2022-11-07,2026-10-17,443.01,168591.24,0,Actif,Carte,2026-02-15 18:34:26.683627
CTR_011427,CLI_004630,PROD_Vie_03,Vie,2023-03-30,2023-03-30,2026-03-14,219.67,472818.96,0,Actif,Prélèvement,2026-02-15 18:34:26.683858
CTR_011428,CLI_004631,PROD_Épargne_01,Épargne,2024-06-01,2024-06-01,2029-05-06,751.33,97836.77,0,Actif,Prélèvement,2026-02-15 18:34:26.684505
CTR_011429,CLI_004631,PROD_Habitation_02,Habitation,2023-08-15,2023-08-15,2027-07-25,68.22,125073.84,500,Actif,Carte,2026-02-15 18:34:26.684668
CTR_011430,CLI_004631,PROD_Vie_01,Vie,2024-08-26,2024-08-26,2026-08-16,380.43,264770.36,0,Actif,Virement,2026-02-15 18:34:26.684840
CTR_011431,CLI_004632,PROD_Épargne_04,Épargne,2024-05-21,2024-05-21,2026-05-11,662.65,44691.75,0,Actif,Carte,2026-02-15 18:34:26.685642
CTR_011432,CLI_004632,PROD_Habitation_03,Habitation,2024-07-03,2024-07-03,2027-06-18,57.39,200138.95,300,Actif,Virement,2026-02-15 18:34:26.685826
CTR_011433,CLI_004632,PROD_Santé_03,Santé,2024-10-05,2024-10-05,2028-09-14,144.42,0.0,0,Actif,Virement,2026-02-15 18:34:26.686045
CTR_011434,CLI_004632,PROD_Vie_02,Vie,2024-10-06,2024-10-06,2029-09-10,492.82,112153.58,0,Actif,Carte,2026-02-15 18:34:26.686267
CTR_011435,CLI_004633,PROD_Auto_01,Auto,2024-11-06,2024-11-06,2028-10-16,62.35,16777.62,200,Résilié,Carte,2026-02-15 18:34:26.687155
CTR_011436,CLI_004633,PROD_Épargne_02,Épargne,2024-09-22,2024-09-22,2029-08-27,631.88,51887.97,0,Actif,Prélèvement,2026-02-15 18:34:26.687487
CTR_011437,CLI_004634,PROD_Santé_03,Santé,2022-08-14,2022-08-14,2023-08-09,125.46,0.0,0,Actif,Prélèvement,2026-02-15 18:34:26.688302
CTR_011438,CLI_004635,PROD_Auto_01,Auto,2023-07-17,2023-07-17,2025-07-06,42.02,41446.04,200,Actif,Carte,2026-02-15 18:34:26.689133
CTR_011439,CLI_004636,PROD_Vie_04,Vie,2023-04-26,2023-04-26,2026-04-10,449.46,232837.16,0,Résilié,Carte,2026-02-15 18:34:26.689855
CTR_011440,CLI_004636,PROD_Auto_05,Auto,2022-09-27,2022-09-27,2027-09-01,97.55,10415.09,1000,Actif,Prélèvement,2026-02-15 18:34:26.690115
CTR_011441,CLI_004637,PROD_Auto_01,Auto,2024-12-29,2024-12-29,2029-12-03,139.69,34968.47,500,Résilié,Carte,2026-02-15 18:34:26.690987
CTR_011442,CLI_004637,PROD_Vie_01,Vie,2024-12-21,2024-12-21,2029-11-25,284.28,379439.42,0,Actif,Prélèvement,2026-02-15 18:34:26.691260
CTR_011443,CLI_004638,PROD_Habitation_01,Habitation,2024-11-29,2024-11-29,2027-11-14,64.48,213867.93,500,Actif,Carte,2026-02-15 18:34:26.691866
CTR_011444,CLI_004639,PROD_Auto_04,Auto,2024-08-23,2024-08-23,2029-07-28,66.88,49376.14,500,Actif,Virement,2026-02-15 18:34:26.692571
CTR_011445,CLI_004640,PROD_Santé_04,Santé,2024-10-07,2024-10-07,2027-09-22,64.86,0.0,0,Résilié,Virement,2026-02-15 18:34:26.694282
CTR_011446,CLI_004641,PROD_Santé_03,Santé,2023-05-06,2023-05-06,2027-04-15,112.79,0.0,0,Actif,Prélèvement,2026-02-15 18:34:26.694910
CTR_011447,CLI_004642,PROD_Santé_03,Santé,2024-03-07,2024-03-07,2025-03-02,80.01,0.0,0,Actif,Virement,2026-02-15 18:34:26.695621
CTR_011448,CLI_004642,PROD_Vie_02,Vie,2024-01-05,2024-01-05,2027-12-15,252.58,301566.94,0,Actif,Carte,2026-02-15 18:34:26.695858
CTR_011449,CLI_004643,PROD_Vie_01,Vie,2024-11-28,2024-11-28,2027-11-13,453.42,397051.27,0,Actif,Carte,2026-02-15 18:34:26.696489
CTR_011450,CLI_004644,PROD_Auto_02,Auto,2024-11-07,2024-11-07,2026-10-28,96.53,17637.86,1000,Actif,Virement,2026-02-15 18:34:26.697191
CTR_011451,CLI_004645,PROD_Auto_02,Auto,2024-06-21,2024-06-21,2028-05-31,120.63,46542.2,200,Actif,Virement,2026-02-15 18:34:26.697741
CTR_011452,CLI_004645,PROD_Habitation_03,Habitation,2024-05-09,2024-05-09,2026-04-29,81.91,129925.67,1000,Résilié,Virement,2026-02-15 18:34:26.697882
CTR_011453,CLI_004645,PROD_Vie_03,Vie,2022-11-20,2022-11-20,2024-11-09,134.51,110011.61,0,Actif,Carte,2026-02-15 18:34:26.698101
CTR_011454,CLI_004646,PROD_Santé_03,Santé,2024-08-22,2024-08-22,2026-08-12,189.28,0.0,0,Actif,Virement,2026-02-15 18:34:26.698675
CTR_011455,CLI_004646,PROD_Auto_04,Auto,2024-09-06,2024-09-06,2025-09-01,74.74,27282.97,1000,Actif,Carte,2026-02-15 18:34:26.698875
CTR_011456,CLI_004646,PROD_Vie_04,Vie,2024-09-21,2024-09-21,2026-09-11,208.83,346137.91,0,Résilié,Carte,2026-02-15 18:34:26.699046
CTR_011457,CLI_004647,PROD_Auto_04,Auto,2023-04-10,2023-04-10,2026-03-25,55.74,35429.72,300,Résilié,Carte,2026-02-15 18:34:26.699994
CTR_011458,CLI_004647,PROD_Vie_05,Vie,2023-11-20,2023-11-20,2027-10-30,479.56,135194.75,0,Actif,Virement,2026-02-15 18:34:26.700307
CTR_011459,CLI_004647,PROD_Santé_04,Santé,2023-05-12,2023-05-12,2028-04-15,50.24,0.0,0,Actif,Prélèvement,2026-02-15 18:34:26.700540
CTR_011460,CLI_004647,PROD_Habitation_03,Habitation,2024-02-09,2024-02-09,2025-02-03,85.92,165788.51,300,Actif,Virement,2026-02-15 18:34:26.700745
CTR_011461,CLI_004648,PROD_Auto_05,Auto,2024-12-17,2024-12-17,2027-12-02,37.02,17366.98,1000,Résilié,Carte,2026-02-15 18:34:26.701417
CTR_011462,CLI_004649,PROD_Auto_02,Auto,2024-04-30,2024-04-30,2028-04-09,30.98,39333.07,200,Actif,Virement,2026-02-15 18:34:26.702243
CTR_011463,CLI_004649,PROD_Épargne_05,Épargne,2024-01-14,2024-01-14,2026-01-03,977.29,36016.37,0,Actif,Carte,2026-02-15 18:34:26.702955
CTR_011464,CLI_004649,PROD_Habitation_05,Habitation,2024-08-09,2024-08-09,2027-07-25,61.32,275204.12,500,Actif,Virement,2026-02-15 18:34:26.703398
CTR_011465,CLI_004650,PROD_Auto_03,Auto,2023-02-02,2023-02-02,2025-01-22,141.8,27745.66,300,Actif,Virement,2026-02-15 18:34:26.704664
CTR_011466,CLI_004651,PROD_Épargne_05,Épargne,2024-08-04,2024-08-04,2027-07-20,436.64,32546.23,0,Résilié,Virement,2026-02-15 18:34:26.705311
CTR_011467,CLI_004651,PROD_Habitation_05,Habitation,2024-05-25,2024-05-25,2028-05-04,70.88,204249.32,500,Actif,Virement,2026-02-15 18:34:26.705509
CTR_011468,CLI_004651,PROD_Santé_02,Santé,2024-07-01,2024-07-01,2026-06-21,109.35,0.0,0,Actif,Carte,2026-02-15 18:34:26.705685
CTR_011469,CLI_004651,PROD_Santé_04,Santé,2024-06-09,2024-06-09,2026-05-30,80.42,0.0,0,Actif,Virement,2026-02-15 18:34:26.705850
CTR_011470,CLI_004652,PROD_Habitation_04,Habitation,2024-09-17,2024-09-17,2029-08-22,92.03,51903.05,500,Actif,Carte,2026-02-15 18:34:26.706407
CTR_011471,CLI_004652,PROD_Épargne_03,Épargne,2024-11-06,2024-11-06,2027-10-22,878.37,92448.79,0,Actif,Carte,2026-02-15 18:34:26.706624
CTR_011472,CLI_004652,PROD_Habitation_05,Habitation,2024-12-03,2024-12-03,2028-11-12,23.15,137087.35,300,Actif,Prélèvement,2026-02-15 18:34:26.706831
CTR_011473,CLI_004652,PROD_Santé_04,Santé,2024-11-22,2024-11-22,2026-11-12,94.14,0.0,0,Actif,Carte,2026-02-15 18:34:26.707041
CTR_011474,CLI_004653,PROD_Vie_04,Vie,2023-04-28,2023-04-28,2026-04-12,346.99,119178.69,0,Actif,Prélèvement,2026-02-15 18:34:26.707657
CTR_011475,CLI_004653,PROD_Auto_01,Auto,2023-07-27,2023-07-27,2024-07-21,41.36,21451.4,500,Actif,Prélèvement,2026-02-15 18:34:26.707837
CTR_011476,CLI_004654,PROD_Habitation_05,Habitation,2024-11-16,2024-11-16,2027-11-01,69.97,223950.48,300,Résilié,Prélèvement,2026-02-15 18:34:26.708358
CTR_011477,CLI_004654,PROD_Santé_05,Santé,2024-01-05,2024-01-05,2028-12-09,114.93,0.0,0,Actif,Carte,2026-02-15 18:34:26.708544
CTR_011478,CLI_004654,PROD_Vie_04,Vie,2023-06-09,2023-06-09,2025-05-29,289.72,350673.66,0,Résilié,Carte,2026-02-15 18:34:26.708765
CTR_011479,CLI_004654,PROD_Habitation_04,Habitation,2024-12-21,2024-12-21,2026-12-11,94.18,183116.57,500,Actif,Prélèvement,2026-02-15 18:34:26.708928
CTR_011480,CLI_004655,PROD_Auto_05,Auto,2024-12-15,2024-12-15,2029-11-19,41.43,24585.83,500,Résilié,Virement,2026-02-15 18:34:26.709499
CTR_011481,CLI_004655,PROD_Épargne_01,Épargne,2024-05-22,2024-05-22,2029-04-26,716.18,61397.6,0,Actif,Prélèvement,2026-02-15 18:34:26.709676
CTR_011482,CLI_004655,PROD_Auto_05,Auto,2024-01-01,2024-01-01,2024-12-26,42.15,38043.16,300,Actif,Virement,2026-02-15 18:34:26.709874
CTR_011483,CLI_004656,PROD_Habitation_03,Habitation,2024-02-25,2024-02-25,2029-01-29,43.13,220770.79,1000,Actif,Prélèvement,2026-02-15 18:34:26.710462
CTR_011484,CLI_004656,PROD_Auto_02,Auto,2023-08-07,2023-08-07,2025-07-27,115.35,44445.55,500,Actif,Virement,2026-02-15 18:34:26.710694
CTR_011485,CLI_004657,PROD_Santé_03,Santé,2024-12-25,2024-12-25,2029-11-29,190.66,0.0,0,Actif,Virement,2026-02-15 18:34:26.711235
CTR_011486,CLI_004657,PROD_Épargne_04,Épargne,2024-11-13,2024-11-13,2026-11-03,294.46,74194.29,0,Actif,Carte,2026-02-15 18:34:26.711418
CTR_011487,CLI_004657,PROD_Épargne_02,Épargne,2024-12-21,2024-12-21,2029-11-25,918.72,28277.92,0,Résilié,Virement,2026-02-15 18:34:26.711588
CTR_011488,CLI_004658,PROD_Santé_02,Santé,2023-12-29,2023-12-29,2027-12-08,143.21,0.0,0,Actif,Prélèvement,2026-02-15 18:34:26.712120
CTR_011489,CLI_004658,PROD_Épargne_04,Épargne,2024-01-05,2024-01-05,2024-12-30,476.77,56815.4,0,Résilié,Prélèvement,2026-02-15 18:34:26.712304
CTR_011490,CLI_004658,PROD_Habitation_04,Habitation,2024-06-11,2024-06-11,2028-05-21,60.38,177928.89,300,Actif,Virement,2026-02-15 18:34:26.712472
CTR_011491,CLI_004658,PROD_Vie_03,Vie,2024-08-16,2024-08-16,2026-08-06,385.22,301373.43,0,Actif,Virement,2026-02-15 18:34:26.712636
CTR_011492,CLI_004659,PROD_Santé_05,Santé,2023-09-26,2023-09-26,2025-09-15,68.03,0.0,0,Actif,Virement,2026-02-15 18:34:26.713226
CTR_011493,CLI_004659,PROD_Habitation_03,Habitation,2024-07-04,2024-07-04,2026-06-24,48.1,204392.59,500,Résilié,Prélèvement,2026-02-15 18:34:26.713431
CTR_011494,CLI_004659,PROD_Épargne_04,Épargne,2024-09-25,2024-09-25,2029-08-30,887.34,46461.98,0,Actif,Virement,2026-02-15 18:34:26.713610
CTR_011495,CLI_004659,PROD_Vie_04,Vie,2024-04-12,2024-04-12,2025-04-07,309.49,270318.55,0,Actif,Prélèvement,2026-02-15 18:34:26.713784
CTR_011496,CLI_004660,PROD_Habitation_05,Habitation,2024-05-21,2024-05-21,2027-05-06,43.01,167203.32,500,Résilié,Carte,2026-02-15 18:34:26.714328
CTR_011497,CLI_004660,PROD_Habitation_01,Habitation,2024-12-19,2024-12-19,2025-12-14,68.17,54576.6,500,Actif,Prélèvement,2026-02-15 18:34:26.714506
CTR_011498,CLI_004661,PROD_Santé_03,Santé,2023-08-12,2023-08-12,2024-08-06,75.64,0.0,0,Actif,Prélèvement,2026-02-15 18:34:26.715073
CTR_011499,CLI_004661,PROD_Épargne_02,Épargne,2022-02-21,2022-02-21,2024-02-11,246.66,77466.97,0,Actif,Virement,2026-02-15 18:34:26.715270
CTR_011500,CLI_004661,PROD_Épargne_03,Épargne,2022-02-26,2022-02-26,2026-02-05,231.54,66161.7,0,Actif,Prélèvement,2026-02-15 18:34:26.715441
CTR_011501,CLI_004661,PROD_Santé_05,Santé,2024-08-06,2024-08-06,2027-07-22,158.28,0.0,0,Actif,Carte,2026-02-15 18:34:26.715600
CTR_011502,CLI_004662,PROD_Santé_01,Santé,2024-08-25,2024-08-25,2028-08-04,56.34,0.0,0,Actif,Prélèvement,2026-02-15 18:34:26.716141
CTR_011503,CLI_004663,PROD_Auto_02,Auto,2024-10-28,2024-10-28,2025-10-23,103.49,14591.93,300,Actif,Virement,2026-02-15 18:34:26.716644
CTR_011504,CLI_004663,PROD_Épargne_04,Épargne,2024-08-29,2024-08-29,2025-08-24,793.24,81475.25,0,Actif,Prélèvement,2026-02-15 18:34:26.716885
CTR_011505,CLI_004664,PROD_Auto_05,Auto,2024-03-31,2024-03-31,2025-03-26,74.82,10779.71,300,Actif,Prélèvement,2026-02-15 18:34:26.717510
CTR_011506,CLI_004664,PROD_Habitation_05,Habitation,2023-06-25,2023-06-25,2027-06-04,91.28,163971.14,300,Actif,Virement,2026-02-15 18:34:26.717695
CTR_011507,CLI_004664,PROD_Épargne_04,Épargne,2024-01-09,2024-01-09,2027-12-19,602.9,36046.14,0,Actif,Carte,2026-02-15 18:34:26.717872
CTR_011508,CLI_004664,PROD_Vie_03,Vie,2023-08-27,2023-08-27,2026-08-11,273.44,371964.82,0,Actif,Virement,2026-02-15 18:34:26.718045
CTR_011509,CLI_004665,PROD_Habitation_03,Habitation,2024-10-15,2024-10-15,2025-10-10,90.02,199112.33,500,Actif,Carte,2026-02-15 18:34:26.718821
CTR_011510,CLI_004665,PROD_Habitation_03,Habitation,2023-08-14,2023-08-14,2027-07-24,92.31,219100.85,300,Actif,Virement,2026-02-15 18:34:26.719049
CTR_011511,CLI_004665,PROD_Épargne_04,Épargne,2022-11-08,2022-11-08,2027-10-13,238.64,98981.18,0,Actif,Virement,2026-02-15 18:34:26.719217
CTR_011512,CLI_004665,PROD_Épargne_02,Épargne,2023-01-07,2023-01-07,2025-12-22,810.0,24318.03,0,Résilié,Carte,2026-02-15 18:34:26.719378
CTR_011513,CLI_004666,PROD_Habitation_01,Habitation,2024-12-18,2024-12-18,2028-11-27,86.68,242864.73,500,Actif,Virement,2026-02-15 18:34:26.720122
CTR_011514,CLI_004666,PROD_Santé_02,Santé,2024-12-26,2024-12-26,2029-11-30,69.98,0.0,0,Actif,Carte,2026-02-15 18:34:26.720372
CTR_011515,CLI_004666,PROD_Vie_03,Vie,2024-12-16,2024-12-16,2028-11-25,494.82,440676.14,0,Résilié,Virement,2026-02-15 18:34:26.720591
CTR_011516,CLI_004666,PROD_Habitation_05,Habitation,2024-12-22,2024-12-22,2029-11-26,96.89,246541.91,300,Actif,Carte,2026-02-15 18:34:26.720776
CTR_011517,CLI_004667,PROD_Épargne_04,Épargne,2022-10-02,2022-10-02,2026-09-11,535.95,97517.6,0,Actif,Virement,2026-02-15 18:34:26.721749
CTR_011518,CLI_004668,PROD_Habitation_02,Habitation,2023-09-16,2023-09-16,2027-08-26,41.4,125919.61,1000,Actif,Prélèvement,2026-02-15 18:34:26.723030
CTR_011519,CLI_004668,PROD_Vie_04,Vie,2023-08-12,2023-08-12,2026-07-27,465.75,76412.49,0,Actif,Virement,2026-02-15 18:34:26.723447
CTR_011520,CLI_004668,PROD_Vie_04,Vie,2023-04-14,2023-04-14,2028-03-18,128.42,107217.3,0,Actif,Prélèvement,2026-02-15 18:34:26.723714
CTR_011521,CLI_004669,PROD_Épargne_01,Épargne,2024-12-24,2024-12-24,2029-11-28,102.05,28329.43,0,Résilié,Virement,2026-02-15 18:34:26.725071
CTR_011522,CLI_004670,PROD_Habitation_04,Habitation,2024-06-16,2024-06-16,2025-06-11,32.49,120382.86,1000,Actif,Virement,2026-02-15 18:34:26.726548
CTR_011523,CLI_004670,PROD_Santé_02,Santé,2024-07-08,2024-07-08,2025-07-03,156.42,0.0,0,Actif,Prélèvement,2026-02-15 18:34:26.727246
CTR_011524,CLI_004670,PROD_Santé_04,Santé,2024-10-26,2024-10-26,2026-10-16,162.07,0.0,0,Actif,Virement,2026-02-15 18:34:26.727942
CTR_011525,CLI_004670,PROD_Auto_03,Auto,2024-10-16,2024-10-16,2025-10-11,70.49,39943.83,200,Résilié,Prélèvement,2026-02-15 18:34:26.728591
CTR_011526,CLI_004671,PROD_Vie_03,Vie,2024-04-08,2024-04-08,2029-03-13,182.3,463038.0,0,Actif,Carte,2026-02-15 18:34:26.729508
CTR_011527,CLI_004672,PROD_Épargne_02,Épargne,2023-09-13,2023-09-13,2028-08-17,657.93,83343.6,0,Actif,Virement,2026-02-15 18:34:26.730383
CTR_011528,CLI_004673,PROD_Santé_02,Santé,2023-11-16,2023-11-16,2027-10-26,161.67,0.0,0,Résilié,Prélèvement,2026-02-15 18:34:26.731273
CTR_011529,CLI_004673,PROD_Auto_02,Auto,2023-11-02,2023-11-02,2025-10-22,77.72,16505.08,500,Actif,Carte,2026-02-15 18:34:26.731513
CTR_011530,CLI_004674,PROD_Vie_02,Vie,2024-09-09,2024-09-09,2028-08-19,120.6,231271.06,0,Actif,Prélèvement,2026-02-15 18:34:26.732254
CTR_011531,CLI_004674,PROD_Habitation_02,Habitation,2024-07-05,2024-07-05,2026-06-25,48.61,260060.92,1000,Résilié,Virement,2026-02-15 18:34:26.732490
CTR_011532,CLI_004675,PROD_Habitation_05,Habitation,2024-12-20,2024-12-20,2028-11-29,50.77,236114.52,300,Résilié,Virement,2026-02-15 18:34:26.733202
CTR_011533,CLI_004675,PROD_Vie_02,Vie,2024-02-09,2024-02-09,2025-02-03,376.54,325234.13,0,Résilié,Carte,2026-02-15 18:34:26.733351
CTR_011534,CLI_004675,PROD_Auto_03,Auto,2024-09-27,2024-09-27,2025-09-22,107.17,18176.75,500,Actif,Carte,2026-02-15 18:34:26.733522
CTR_011535,CLI_004675,PROD_Vie_02,Vie,2024-05-05,2024-05-05,2029-04-09,235.4,174296.32,0,Actif,Virement,2026-02-15 18:34:26.733729
CTR_011536,CLI_004676,PROD_Vie_02,Vie,2024-11-13,2024-11-13,2029-10-18,480.57,270289.66,0,Actif,Prélèvement,2026-02-15 18:34:26.734386
CTR_011537,CLI_004677,PROD_Épargne_02,Épargne,2024-10-29,2024-10-29,2029-10-03,860.26,75036.38,0,Actif,Virement,2026-02-15 18:34:26.735067
CTR_011538,CLI_004678,PROD_Habitation_05,Habitation,2024-08-24,2024-08-24,2026-08-14,63.81,260377.8,500,Actif,Carte,2026-02-15 18:34:26.737729
